example_id,pair_id,task_type,variant_type,baseline_prompt,compare_prompt,pooling,layer,cosine_similarity,cosine_distance
selection_bias_023_orig,pair_023,selection_bias,original,direct,confounding_aware,final_token,3,0.9607978463172913,0.03920215368270874
selection_bias_023_orig,pair_023,selection_bias,original,direct,confounding_aware,final_token,4,0.9574230313301086,0.04257696866989136
selection_bias_023_orig,pair_023,selection_bias,original,direct,confounding_aware,final_token,5,0.9644851088523865,0.035514891147613525
selection_bias_023_orig,pair_023,selection_bias,original,direct,confounding_aware,final_token,6,0.9715912938117981,0.028408706188201904
selection_bias_023_orig,pair_023,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_023_orig,pair_023,selection_bias,original,direct,adversarial,final_token,1,0.9979884028434753,0.002011597156524658
selection_bias_023_orig,pair_023,selection_bias,original,direct,adversarial,final_token,2,0.984887421131134,0.015112578868865967
selection_bias_023_orig,pair_023,selection_bias,original,direct,adversarial,final_token,3,0.9642418026924133,0.03575819730758667
selection_bias_023_orig,pair_023,selection_bias,original,direct,adversarial,final_token,4,0.9672257900238037,0.03277420997619629
selection_bias_023_orig,pair_023,selection_bias,original,direct,adversarial,final_token,5,0.9678112268447876,0.0321887731552124
selection_bias_023_orig,pair_023,selection_bias,original,direct,adversarial,final_token,6,0.966987669467926,0.033012330532073975
selection_bias_027_orig,pair_027,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_027_orig,pair_027,selection_bias,original,direct,mechanistic,final_token,1,0.9976533651351929,0.002346634864807129
selection_bias_027_orig,pair_027,selection_bias,original,direct,mechanistic,final_token,2,0.9800535440444946,0.01994645595550537
selection_bias_027_orig,pair_027,selection_bias,original,direct,mechanistic,final_token,3,0.9622879028320312,0.03771209716796875
selection_bias_027_orig,pair_027,selection_bias,original,direct,mechanistic,final_token,4,0.9374185800552368,0.06258141994476318
selection_bias_027_orig,pair_027,selection_bias,original,direct,mechanistic,final_token,5,0.9535825848579407,0.046417415142059326
selection_bias_027_orig,pair_027,selection_bias,original,direct,mechanistic,final_token,6,0.9677568078041077,0.032243192195892334
selection_bias_027_orig,pair_027,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_027_orig,pair_027,selection_bias,original,direct,confounding_aware,final_token,1,0.9984884858131409,0.0015115141868591309
selection_bias_027_orig,pair_027,selection_bias,original,direct,confounding_aware,final_token,2,0.9798938632011414,0.020106136798858643
selection_bias_027_orig,pair_027,selection_bias,original,direct,confounding_aware,final_token,3,0.9602686166763306,0.039731383323669434
selection_bias_027_orig,pair_027,selection_bias,original,direct,confounding_aware,final_token,4,0.9570835828781128,0.04291641712188721
selection_bias_027_orig,pair_027,selection_bias,original,direct,confounding_aware,final_token,5,0.964037299156189,0.035962700843811035
selection_bias_027_orig,pair_027,selection_bias,original,direct,confounding_aware,final_token,6,0.9712525010108948,0.028747498989105225
selection_bias_027_orig,pair_027,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_027_orig,pair_027,selection_bias,original,direct,adversarial,final_token,1,0.9979789853096008,0.00202101469039917
selection_bias_027_orig,pair_027,selection_bias,original,direct,adversarial,final_token,2,0.9847803115844727,0.015219688415527344
selection_bias_027_orig,pair_027,selection_bias,original,direct,adversarial,final_token,3,0.963935911655426,0.036064088344573975
selection_bias_027_orig,pair_027,selection_bias,original,direct,adversarial,final_token,4,0.9673478007316589,0.032652199268341064
selection_bias_027_orig,pair_027,selection_bias,original,direct,adversarial,final_token,5,0.9675883054733276,0.03241169452667236
selection_bias_027_orig,pair_027,selection_bias,original,direct,adversarial,final_token,6,0.9667536616325378,0.03324633836746216
selection_bias_031_orig,pair_031,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_031_orig,pair_031,selection_bias,original,direct,mechanistic,final_token,1,0.9977066516876221,0.0022933483123779297
selection_bias_031_orig,pair_031,selection_bias,original,direct,mechanistic,final_token,2,0.9801093935966492,0.01989060640335083
selection_bias_031_orig,pair_031,selection_bias,original,direct,mechanistic,final_token,3,0.9626741409301758,0.03732585906982422
selection_bias_031_orig,pair_031,selection_bias,original,direct,mechanistic,final_token,4,0.9372163414955139,0.06278365850448608
selection_bias_031_orig,pair_031,selection_bias,original,direct,mechanistic,final_token,5,0.9532960057258606,0.046703994274139404
selection_bias_031_orig,pair_031,selection_bias,original,direct,mechanistic,final_token,6,0.9675869345664978,0.0324130654335022
selection_bias_031_orig,pair_031,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_031_orig,pair_031,selection_bias,original,direct,confounding_aware,final_token,1,0.9984995126724243,0.0015004873275756836
selection_bias_031_orig,pair_031,selection_bias,original,direct,confounding_aware,final_token,2,0.9800352454185486,0.019964754581451416
selection_bias_031_orig,pair_031,selection_bias,original,direct,confounding_aware,final_token,3,0.9607653617858887,0.03923463821411133
selection_bias_031_orig,pair_031,selection_bias,original,direct,confounding_aware,final_token,4,0.9574741721153259,0.04252582788467407
selection_bias_031_orig,pair_031,selection_bias,original,direct,confounding_aware,final_token,5,0.9644304513931274,0.03556954860687256
selection_bias_031_orig,pair_031,selection_bias,original,direct,confounding_aware,final_token,6,0.9715550541877747,0.028444945812225342
selection_bias_031_orig,pair_031,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_031_orig,pair_031,selection_bias,original,direct,adversarial,final_token,1,0.9979895949363708,0.0020104050636291504
selection_bias_031_orig,pair_031,selection_bias,original,direct,adversarial,final_token,2,0.9848094582557678,0.015190541744232178
selection_bias_031_orig,pair_031,selection_bias,original,direct,adversarial,final_token,3,0.9642087817192078,0.035791218280792236
selection_bias_031_orig,pair_031,selection_bias,original,direct,adversarial,final_token,4,0.9672672152519226,0.03273278474807739
selection_bias_031_orig,pair_031,selection_bias,original,direct,adversarial,final_token,5,0.9678735136985779,0.03212648630142212
selection_bias_031_orig,pair_031,selection_bias,original,direct,adversarial,final_token,6,0.9670677781105042,0.03293222188949585
selection_bias_035_orig,pair_035,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_035_orig,pair_035,selection_bias,original,direct,mechanistic,final_token,1,0.9976909756660461,0.0023090243339538574
selection_bias_035_orig,pair_035,selection_bias,original,direct,mechanistic,final_token,2,0.9798871874809265,0.020112812519073486
selection_bias_035_orig,pair_035,selection_bias,original,direct,mechanistic,final_token,3,0.9622201323509216,0.03777986764907837
selection_bias_035_orig,pair_035,selection_bias,original,direct,mechanistic,final_token,4,0.9371840953826904,0.06281590461730957
selection_bias_035_orig,pair_035,selection_bias,original,direct,mechanistic,final_token,5,0.9534724354743958,0.04652756452560425
selection_bias_035_orig,pair_035,selection_bias,original,direct,mechanistic,final_token,6,0.9674003720283508,0.03259962797164917
selection_bias_035_orig,pair_035,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_035_orig,pair_035,selection_bias,original,direct,confounding_aware,final_token,1,0.9984979033470154,0.0015020966529846191
selection_bias_035_orig,pair_035,selection_bias,original,direct,confounding_aware,final_token,2,0.9798319339752197,0.020168066024780273
selection_bias_035_orig,pair_035,selection_bias,original,direct,confounding_aware,final_token,3,0.960286557674408,0.03971344232559204
selection_bias_035_orig,pair_035,selection_bias,original,direct,confounding_aware,final_token,4,0.9578437805175781,0.042156219482421875
selection_bias_035_orig,pair_035,selection_bias,original,direct,confounding_aware,final_token,5,0.9649853706359863,0.03501462936401367
selection_bias_035_orig,pair_035,selection_bias,original,direct,confounding_aware,final_token,6,0.9719095230102539,0.028090476989746094
selection_bias_035_orig,pair_035,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_035_orig,pair_035,selection_bias,original,direct,adversarial,final_token,1,0.9979895949363708,0.0020104050636291504
selection_bias_035_orig,pair_035,selection_bias,original,direct,adversarial,final_token,2,0.9846192598342896,0.01538074016571045
selection_bias_035_orig,pair_035,selection_bias,original,direct,adversarial,final_token,3,0.9637628793716431,0.036237120628356934
selection_bias_035_orig,pair_035,selection_bias,original,direct,adversarial,final_token,4,0.9675244688987732,0.03247553110122681
selection_bias_035_orig,pair_035,selection_bias,original,direct,adversarial,final_token,5,0.9679332375526428,0.03206676244735718
selection_bias_035_orig,pair_035,selection_bias,original,direct,adversarial,final_token,6,0.9672636985778809,0.03273630142211914
selection_bias_039_orig,pair_039,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_039_orig,pair_039,selection_bias,original,direct,mechanistic,final_token,1,0.9977599382400513,0.0022400617599487305
selection_bias_039_orig,pair_039,selection_bias,original,direct,mechanistic,final_token,2,0.9799164533615112,0.02008354663848877
selection_bias_039_orig,pair_039,selection_bias,original,direct,mechanistic,final_token,3,0.9618778228759766,0.03812217712402344
selection_bias_039_orig,pair_039,selection_bias,original,direct,mechanistic,final_token,4,0.9384844899177551,0.06151551008224487
selection_bias_039_orig,pair_039,selection_bias,original,direct,mechanistic,final_token,5,0.9546376466751099,0.04536235332489014
selection_bias_039_orig,pair_039,selection_bias,original,direct,mechanistic,final_token,6,0.9682520031929016,0.03174799680709839
selection_bias_039_orig,pair_039,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_039_orig,pair_039,selection_bias,original,direct,confounding_aware,final_token,1,0.9985824227333069,0.0014175772666931152
selection_bias_039_orig,pair_039,selection_bias,original,direct,confounding_aware,final_token,2,0.9796563982963562,0.0203436017036438
selection_bias_039_orig,pair_039,selection_bias,original,direct,confounding_aware,final_token,3,0.9600785374641418,0.039921462535858154
selection_bias_039_orig,pair_039,selection_bias,original,direct,confounding_aware,final_token,4,0.9575433731079102,0.042456626892089844
selection_bias_039_orig,pair_039,selection_bias,original,direct,confounding_aware,final_token,5,0.9648798108100891,0.03512018918991089
selection_bias_039_orig,pair_039,selection_bias,original,direct,confounding_aware,final_token,6,0.9719509482383728,0.028049051761627197
selection_bias_039_orig,pair_039,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_039_orig,pair_039,selection_bias,original,direct,adversarial,final_token,1,0.9979925751686096,0.002007424831390381
selection_bias_039_orig,pair_039,selection_bias,original,direct,adversarial,final_token,2,0.98418790102005,0.01581209897994995
selection_bias_039_orig,pair_039,selection_bias,original,direct,adversarial,final_token,3,0.9633591175079346,0.03664088249206543
selection_bias_039_orig,pair_039,selection_bias,original,direct,adversarial,final_token,4,0.966631293296814,0.033368706703186035
selection_bias_039_orig,pair_039,selection_bias,original,direct,adversarial,final_token,5,0.9672838449478149,0.03271615505218506
selection_bias_039_orig,pair_039,selection_bias,original,direct,adversarial,final_token,6,0.966404378414154,0.03359562158584595
selection_bias_043_orig,pair_043,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_043_orig,pair_043,selection_bias,original,direct,mechanistic,final_token,1,0.9977066516876221,0.0022933483123779297
selection_bias_043_orig,pair_043,selection_bias,original,direct,mechanistic,final_token,2,0.9801093935966492,0.01989060640335083
selection_bias_043_orig,pair_043,selection_bias,original,direct,mechanistic,final_token,3,0.9626741409301758,0.03732585906982422
selection_bias_043_orig,pair_043,selection_bias,original,direct,mechanistic,final_token,4,0.9372163414955139,0.06278365850448608
selection_bias_043_orig,pair_043,selection_bias,original,direct,mechanistic,final_token,5,0.9532960057258606,0.046703994274139404
selection_bias_043_orig,pair_043,selection_bias,original,direct,mechanistic,final_token,6,0.9675869345664978,0.0324130654335022
selection_bias_043_orig,pair_043,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_043_orig,pair_043,selection_bias,original,direct,confounding_aware,final_token,1,0.9984995126724243,0.0015004873275756836
selection_bias_043_orig,pair_043,selection_bias,original,direct,confounding_aware,final_token,2,0.9800352454185486,0.019964754581451416
selection_bias_043_orig,pair_043,selection_bias,original,direct,confounding_aware,final_token,3,0.9607653617858887,0.03923463821411133
selection_bias_043_orig,pair_043,selection_bias,original,direct,confounding_aware,final_token,4,0.9574741721153259,0.04252582788467407
selection_bias_043_orig,pair_043,selection_bias,original,direct,confounding_aware,final_token,5,0.9644304513931274,0.03556954860687256
selection_bias_043_orig,pair_043,selection_bias,original,direct,confounding_aware,final_token,6,0.9715550541877747,0.028444945812225342
selection_bias_043_orig,pair_043,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_043_orig,pair_043,selection_bias,original,direct,adversarial,final_token,1,0.9979895949363708,0.0020104050636291504
selection_bias_043_orig,pair_043,selection_bias,original,direct,adversarial,final_token,2,0.9848094582557678,0.015190541744232178
selection_bias_043_orig,pair_043,selection_bias,original,direct,adversarial,final_token,3,0.9642087817192078,0.035791218280792236
selection_bias_043_orig,pair_043,selection_bias,original,direct,adversarial,final_token,4,0.9672672152519226,0.03273278474807739
selection_bias_043_orig,pair_043,selection_bias,original,direct,adversarial,final_token,5,0.9678735136985779,0.03212648630142212
selection_bias_043_orig,pair_043,selection_bias,original,direct,adversarial,final_token,6,0.9670677781105042,0.03293222188949585
selection_bias_047_orig,pair_047,selection_bias,original,direct,mechanistic,final_token,0,1.0,0.0
selection_bias_047_orig,pair_047,selection_bias,original,direct,mechanistic,final_token,1,0.997757077217102,0.0022429227828979492
selection_bias_047_orig,pair_047,selection_bias,original,direct,mechanistic,final_token,2,0.9797967672348022,0.020203232765197754
selection_bias_047_orig,pair_047,selection_bias,original,direct,mechanistic,final_token,3,0.9618701934814453,0.03812980651855469
selection_bias_047_orig,pair_047,selection_bias,original,direct,mechanistic,final_token,4,0.938524603843689,0.061475396156311035
selection_bias_047_orig,pair_047,selection_bias,original,direct,mechanistic,final_token,5,0.9546714425086975,0.04532855749130249
selection_bias_047_orig,pair_047,selection_bias,original,direct,mechanistic,final_token,6,0.9682143330574036,0.031785666942596436
selection_bias_047_orig,pair_047,selection_bias,original,direct,confounding_aware,final_token,0,1.0,0.0
selection_bias_047_orig,pair_047,selection_bias,original,direct,confounding_aware,final_token,1,0.998587965965271,0.001412034034729004
selection_bias_047_orig,pair_047,selection_bias,original,direct,confounding_aware,final_token,2,0.9795538187026978,0.020446181297302246
selection_bias_047_orig,pair_047,selection_bias,original,direct,confounding_aware,final_token,3,0.9601215720176697,0.03987842798233032
selection_bias_047_orig,pair_047,selection_bias,original,direct,confounding_aware,final_token,4,0.9576658010482788,0.04233419895172119
selection_bias_047_orig,pair_047,selection_bias,original,direct,confounding_aware,final_token,5,0.9647826552391052,0.035217344760894775
selection_bias_047_orig,pair_047,selection_bias,original,direct,confounding_aware,final_token,6,0.9718533754348755,0.02814662456512451
selection_bias_047_orig,pair_047,selection_bias,original,direct,adversarial,final_token,0,1.0,0.0
selection_bias_047_orig,pair_047,selection_bias,original,direct,adversarial,final_token,1,0.997992753982544,0.0020072460174560547
selection_bias_047_orig,pair_047,selection_bias,original,direct,adversarial,final_token,2,0.98408442735672,0.01591557264328003
selection_bias_047_orig,pair_047,selection_bias,original,direct,adversarial,final_token,3,0.963378369808197,0.03662163019180298
selection_bias_047_orig,pair_047,selection_bias,original,direct,adversarial,final_token,4,0.9667328596115112,0.03326714038848877
selection_bias_047_orig,pair_047,selection_bias,original,direct,adversarial,final_token,5,0.9673289060592651,0.03267109394073486
selection_bias_047_orig,pair_047,selection_bias,original,direct,adversarial,final_token,6,0.9665799736976624,0.033420026302337646
